iteration = 1 , objective = 0.699695033667, inputs = [0.7453799999999999, 0.09029999999999999, 0.11, 0.22769999999999999, 0.1078], constraints = [2.118853269334866, 0.01756034604904338, 9.99999993922529e-09, 0.1893878862179986, 1.805770034024381, 16.06629955945391, -15.666299559453819, 0.07540329247638126, 0.005688385593490927, 0.24843258618792333, 0.12791572254253333, 0.2553980073504697]
iteration = 2 , objective = 0.700692379603, inputs = [0.7453800149011611, 0.09029999999999999, 0.11, 0.22769999999999999, 0.1078], constraints = [2.1088798099735704, 0.01758347989144536, 9.99999993922529e-09, 0.13501678444804383, 1.8023096585034564, 13.15776005239968, -12.75776005239959, 0.03511168010327239, 0.005173451155094981, 0.24751326816586017, 0.12791600885629123, 0.222718499670239]
iteration = 3 , objective = 0.700696931647, inputs = [0.7453799999999999, 0.09030001490116119, 0.11, 0.22769999999999999, 0.1078], constraints = [2.1088342895280823, 0.017583293227684916, 9.99999993922529e-09, 0.13482929194051393, 1.8020593822067221, 13.154079507068445, -12.754079507068354, 0.03506054078343936, 0.005172528652021759, 0.24744650954052985, 0.12791493475175958, 0.22264756485209294]
iteration = 4 , objective = 0.700697302302, inputs = [0.7453799999999999, 0.09029999999999999, 0.1100000149011612, 0.22769999999999999, 0.1078], constraints = [2.108830582978133, 0.017583301597909915, 9.99999993922529e-09, 0.13481732090238438, 1.8020421206576558, 13.153785684058903, -12.753785684058812, 0.03505647079017038, 0.00517243957786305, 0.24744253582232204, 0.127917015951909, 0.22264121677665208]
iteration = 5 , objective = 0.700697301296, inputs = [0.7453799999999999, 0.09029999999999999, 0.11, 0.22770001490116118, 0.1078], constraints = [2.1088305930351505, 0.017583297921603774, 9.99999993922529e-09, 0.13481520114523618, 1.8020405403979003, 13.153785701383185, -12.753785701383094, 0.03505646157795646, 0.005172440454175649, 0.24744149769024715, 0.12791572254253333, 0.22264116057901107]
iteration = 6 , objective = 0.700697364526, inputs = [0.7453799999999999, 0.09029999999999999, 0.11, 0.22769999999999999, 0.1078000149011612], constraints = [2.1088299607420504, 0.017583298732824805, 9.99999993922529e-09, 0.13481522784885555, 1.8020404731111466, 13.153629306492348, -12.753629306492257, 0.0350563617293961, 0.005172439642152166, 0.24744153295480828, 0.12791572254253333, 0.22264110330958828]
iteration = 7 , objective = 0.700697310707, inputs = [0.7453799999999999, 0.09029999999999999, 0.11, 0.22769999999999999, 0.1078], constraints = [2.1088304989264524, 0.017583298281139935, 9.99999993922529e-09, 0.13481522421659747, 1.8020404682529643, 13.153778245974536, -12.753778245974445, 0.03505636072523437, 0.005172439623899752, 0.24744153166384195, 0.12791572254253333, 0.2226411018223805]
iteration = 8 , objective = 0.700697311904, inputs = [0.7453800149011611, 0.09029999999999999, 0.11, 0.22769999999999999, 0.1078], constraints = [2.108830486960471, 0.017583296930361307, 9.99999993922529e-09, 0.13481545605108522, 1.8020403769836795, 13.15377694815811, -12.75377694815802, 0.03505634253516625, 0.005172439450761422, 0.24744171220484987, 0.12791600885629123, 0.22264108978678382]
iteration = 9 , objective = 0.700697287769, inputs = [0.7453799999999999, 0.09030001490116119, 0.11, 0.22769999999999999, 0.1078], constraints = [2.1088307283095182, 0.017583280018150325, 9.99999993922529e-09, 0.13481475572037196, 1.8020399397591373, 13.15379191440411, -12.753791914404019, 0.03505654524006836, 0.00517245560625703, 0.24744134311448762, 0.12791493475175958, 0.22264197577778647]
iteration = 10 , objective = 0.70069732801, inputs = [0.7453799999999999, 0.09029999999999999, 0.1100000149011612, 0.22769999999999999, 0.1078], constraints = [2.108830325896046, 0.017583300644134787, 9.99999993922529e-09, 0.1348162713705142, 1.8020407168908297, 13.15376492291739, -12.753764922917298, 0.035056182376973055, 0.005172434303878225, 0.24744216280050524, 0.127917015951909, 0.22264081323920504]
iteration = 11 , objective = 0.700697303152, inputs = [0.7453799999999999, 0.09029999999999999, 0.11, 0.22770001490116118, 0.1078], constraints = [2.1088305744753435, 0.01758329785273866, 9.99999993922529e-09, 0.13481512536782247, 1.8020404390443345, 13.153784202199176, -12.753784202199085, 0.03505644075001513, 0.005172440073388067, 0.24744147075764658, 0.12791572254253333, 0.22264113144313818]
iteration = 12 , objective = 0.700697364657, inputs = [0.7453799999999999, 0.09029999999999999, 0.11, 0.22769999999999999, 0.1078000149011612], constraints = [2.1088299594272266, 0.01758329872783169, 9.99999993922529e-09, 0.13481522237763785, 1.8020404657933013, 13.15362920037228, -12.753629200372188, 0.035056360266614205, 0.0051724396146588456, 0.24744153101023814, 0.12791572254253333, 0.22264110120594183]
iteration = 13 , objective = 0.700697310712, inputs = [0.7453799999999999, 0.09029999999999999, 0.11, 0.22769999999999999, 0.1078], constraints = [2.1088304988762703, 0.01758329828074213, 9.99999993922529e-09, 0.13481522382157662, 1.802040467724606, 13.153778242101453, -12.753778242101362, 0.035056360693171126, 0.005172439621914771, 0.24744153152344098, 0.12791572254253333, 0.22264110167049397]
iteration = 14 , objective = 0.700697311905, inputs = [0.7453800149011611, 0.09029999999999999, 0.11, 0.22769999999999999, 0.1078], constraints = [2.108830486951914, 0.01758329693033672, 9.99999993922529e-09, 0.13481545602256573, 1.802040376945535, 13.153776947296592, -12.753776947296501, 0.03505634252357233, 0.005172439450618134, 0.24744171219471128, 0.12791600885629123, 0.22264108977582736]
iteration = 15 , objective = 0.700697287769, inputs = [0.7453799999999999, 0.09030001490116119, 0.11, 0.22769999999999999, 0.1078], constraints = [2.108830728307441, 0.017583280018149686, 9.99999993922529e-09, 0.1348147557183097, 1.8020399397563869, 13.153791914574867, -12.753791914574776, 0.035056545244728454, 0.005172455606246747, 0.24744134311375546, 0.12791493475175958, 0.22264197577699246]
iteration = 16 , objective = 0.700697328011, inputs = [0.7453799999999999, 0.09029999999999999, 0.1100000149011612, 0.22769999999999999, 0.1078], constraints = [2.1088303258934737, 0.017583300644136907, 9.99999993922529e-09, 0.13481627137037094, 1.8020407168906332, 13.153764922906703, -12.753764922906612, 0.03505618237606463, 0.00517243430387751, 0.24744216280045747, 0.127917015951909, 0.2226408132391489]
iteration = 17 , objective = 0.700697303153, inputs = [0.7453799999999999, 0.09029999999999999, 0.11, 0.22770001490116118, 0.1078], constraints = [2.1088305744686457, 0.017583297852744272, 9.99999993922529e-09, 0.1348151253678202, 1.80204043904432, 13.15378420203433, -12.75378420203424, 0.03505644074615475, 0.005172440073388011, 0.2474414707576443, 0.12791572254253333, 0.22264113144313114]
iteration = 18 , objective = 0.700697364657, inputs = [0.7453799999999999, 0.09029999999999999, 0.11, 0.22769999999999999, 0.1078000149011612], constraints = [2.1088299594272266, 0.01758329872783169, 9.99999993922529e-09, 0.13481522237763785, 1.8020404657933013, 13.15362920037228, -12.753629200372188, 0.035056360266614205, 0.0051724396146588456, 0.24744153101023814, 0.12791572254253333, 0.22264110120594183]
iteration = 1 , objective = 0.0996648029669, inputs = [0.7272, 0.086, 0.11, 0.23, 0.1078, 1.0], constraints = [2.0704986842698037, 0.02444101014233586, 9.99999993922529e-09, 0.015982578823402493, 2.056433632573497, 14.062328167347687, -13.662328167347596, 0.04902238446169953, 0.0009851785768340907, 0.06668342959358825, 0.007953424378201816, 0.0106776543151409]
iteration = 1 , objective = 0.0997318423735, inputs = [0.7272, 0.086, 0.11, 0.23, 0.1078, 0.8], constraints = [2.0704986842698037, 0.02444101014233586, 9.99999993922529e-09, 0.015982578823402493, 2.056433632573497, 14.062328167347687, -13.662328167347596, 0.04902238446169953, 0.0009851785768340907, 0.06668342959358825, 0.007953424378201816, 0.0106776543151409]
iteration = 2 , objective = 0.0995662039594, inputs = [0.7272000149011612, 0.086, 0.11, 0.23, 0.1078, 0.8], constraints = [2.085134908638922, 0.02448581054401012, 9.99999993922529e-09, -0.02538161614786759, 2.0710822846251924, 17.365968983180437, -16.965968983180346, 0.08467059825175163, 0.0005366835181370155, 0.07067401804508791, 0.007953714162553296, -0.015708970084627936]
iteration = 1 , objective = 0.0997318423735, inputs = [0.7272, 0.086, 0.11, 0.23, 0.1078, 0.8], constraints = [2.0704986842698037, 0.02444101014233586, 9.99999993922529e-09, 0.015982578823402493, 2.056433632573497, 14.062328167347687, -13.662328167347596, 0.04902238446169953, 0.0009851785768340907, 0.06668342959358825, 0.007953424378201816, 0.0106776543151409]
iteration = 1 , objective = 0.0997318423735, inputs = [0.7272, 0.086, 0.11, 0.23, 0.1078, 0.8], constraints = [2.0704986842698037, 0.02444101014233586, 9.99999993922529e-09, 0.015982578823402493, 2.056433632573497, 14.062328167347687, -13.662328167347596, 0.04902238446169953, 0.0009851785768340907, 0.06668342959358825, 0.007953424378201816, 0.0106776543151409]
iteration = 1 , objective = 0.0997318423735, inputs = [0.7272, 0.086, 0.11, 0.23, 0.1078, 0.8], constraints = [2.0704986842698037, 0.02444101014233586, 9.99999993922529e-09, 0.015982578823402493, 2.056433632573497, 14.062328167347687, -13.662328167347596, 0.04902238446169953, 0.0009851785768340907, 0.06668342959358825, 0.007953424378201816, 0.0106776543151409]
iteration = 2 , objective = 0.0995662039594, inputs = [0.7272000149011612, 0.086, 0.11, 0.23, 0.1078, 0.8], constraints = [2.085134908638922, 0.02448581054401012, 9.99999993922529e-09, -0.02538161614786759, 2.0710822846251924, 17.365968983180437, -16.965968983180346, 0.08467059825175163, 0.0005366835181370155, 0.07067401804508791, 0.007953714162553296, -0.015708970084627936]
iteration = 3 , objective = 0.0997199195228, inputs = [0.7272, 0.08600001490116119, 0.11, 0.23, 0.1078, 0.8], constraints = [2.0715522171678513, 0.02460311487492432, 9.99999993922529e-09, -0.10780381247710011, 2.1011165015383284, 11.929017210728716, -11.529017210728625, 0.009418059667783396, -0.0003515287130463063, 0.07885524172875194, 0.007952607590783372, -0.06812501767632488]
iteration = 4 , objective = 0.0997153263356, inputs = [0.7272, 0.086, 0.1100000149011612, 0.23, 0.1078, 0.8], constraints = [2.0719580826669173, 0.024604216561158382, 9.99999993922529e-09, -0.10618355718184375, 2.103220650825877, 11.962752752992628, -11.562752752992537, 0.009886089720967916, -0.0003436012922217943, 0.07942905057668213, 0.007954701536869833, -0.06752013366589177]
iteration = 5 , objective = 0.099715001547, inputs = [0.7272, 0.086, 0.11, 0.2300000149011612, 0.1078, 0.8], constraints = [2.0719867818067996, 0.02460428968572657, 9.99999993922529e-09, -0.10607134528353299, 2.1033677155298482, 11.965137182560511, -11.56513718256042, 0.009919160106113978, -0.0003430376047418929, 0.07946848189872072, 0.007953424378201816, -0.06747735982630251]
iteration = 6 , objective = 0.0997149859361, inputs = [0.7272, 0.086, 0.11, 0.23, 0.1078000149011612, 0.8], constraints = [2.071988161217529, 0.024604295729841644, 9.99999993922529e-09, -0.10606330601346599, 2.1033780592324236, 11.965147516620618, -11.565147516620527, 0.009921373470402627, -0.00034299913014196326, 0.07947135414422064, 0.007953424378201816, -0.06747441369703984]
iteration = 7 , objective = 0.0997149782551, inputs = [0.7272, 0.086, 0.11, 0.23, 0.1078, 0.8000000149011612], constraints = [2.071988839465894, 0.024604295759282677, 9.99999993922529e-09, -0.10606274851276112, 2.1033787836948705, 11.965308155166895, -11.565308155166804, 0.009921534776535169, -0.00034299639105412824, 0.07947155149184254, 0.007953424378201816, -0.06747420500744261]
iteration = 8 , objective = 0.0997149781495, inputs = [0.7272, 0.086, 0.11, 0.23, 0.1078, 0.8], constraints = [2.071988849267049, 0.024604295785363578, 9.99999993922529e-09, -0.10606270946599579, 2.103378834435489, 11.96530896937179, -11.5653089693717, 0.009921546069525177, -0.000342996199211177, 0.07947156531387009, 0.007953424378201816, -0.06747419038602334]
iteration = 9 , objective = 0.099714978241, inputs = [0.7272000149011612, 0.086, 0.11, 0.23, 0.1078, 0.8], constraints = [2.0719888411771046, 0.02460429444521944, 9.99999993922529e-09, -0.10606246157334454, 2.1033787483241957, 11.9653079285913, -11.56530792859121, 0.009921531390596882, -0.00034299636010361526, 0.07947175532121492, 0.007953714162553296, -0.06747420092909351]
iteration = 10 , objective = 0.0997149751063, inputs = [0.7272, 0.08600001490116119, 0.11, 0.23, 0.1078, 0.8], constraints = [2.071989118168598, 0.024604276989891757, 9.99999993922529e-09, -0.10606317657851605, 2.103378329805857, 11.965326269541492, -11.565326269541401, 0.009921780058298423, -0.0003429775973223699, 0.07947137641048357, 0.007952607590783372, -0.06747326229176906]
iteration = 11 , objective = 0.0997149800711, inputs = [0.7272, 0.086, 0.1100000149011612, 0.23, 0.1078, 0.8], constraints = [2.07198867946668, 0.024604297986612282, 9.99999993922529e-09, -0.10606165041530403, 2.1033790660816467, 11.96529514082431, -11.565295140824219, 0.009921360906499288, -0.00034300234960083636, 0.07947220377648137, 0.007954701536869833, -0.06747448479219816]
iteration = 12 , objective = 0.0997149772954, inputs = [0.7272, 0.086, 0.11, 0.2300000149011612, 0.1078, 0.8], constraints = [2.071988924736228, 0.024604295388855002, 9.99999993922529e-09, -0.10606280708340592, 2.1033788107698874, 11.965315243568739, -11.565315243568648, 0.009921630380947732, -0.0003429956552535342, 0.0794715043042197, 0.007953424378201816, -0.06747416262229626]
iteration = 13 , objective = 0.0997149842374, inputs = [0.7272, 0.086, 0.11, 0.23, 0.1078000149011612, 0.8], constraints = [2.07198831132554, 0.024604296129271546, 9.99999993922529e-09, -0.10606270800670473, 2.1033788363317925, 11.9651599896888, -11.56515998968871, 0.009921546520353531, -0.0003429961920414955, 0.0794715658304358, 0.007953424378201816, -0.06747418976808627]
